cluster,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int,Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,Ticket_int,dataset
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.5786898613753737,0.0172623715382393,3,S,missing,A,Mr,male,8.05,0.0,0.0,43.0,53536.0,test
4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.2100833546110064,0.2,0.0,0.3979222295060997,0.0064475937925626,1,S,C,missing,Mrs,female,52.0,1.0,0.0,29.69911764705882,19996.0,train
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1575625159582548,0.2,0.1666666666666666,0.5379179124762163,0.0095927143092987,2,S,missing,missing,Mrs,female,39.0,1.0,1.0,40.0,29750.0,train
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2100833546110064,0.2,0.0,0.4156020657787442,0.0041111632754137,1,S,B,FCC,Mr,male,52.0,1.0,0.0,31.0,12750.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0424206773733763,0.0,0.0,0.9456374014677902,0.0079256779066408,2,S,missing,CA,Mr,male,10.5,0.0,0.0,70.0,24580.0,test
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.4156020657787442,0.0787634394733583,2,S,missing,missing,Mr,male,13.0,0.0,0.0,31.0,244270.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.3979222295060997,0.077340170869619,2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239856.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0314115015788572,0.0,0.0,0.2389236205490622,0.1128270873746337,3,S,missing,missing,Mr,male,7.775,0.0,0.0,18.0,349912.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.3272628431639032,0.110542247926039,3,S,missing,missing,Mr,male,8.05,0.0,0.0,24.5,342826.0,test
3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0397611029052911,0.0,0.0,0.2389236205490622,0.0013342740104833,3,S,missing,missing,Miss,female,9.8417,0.0,0.0,18.0,4138.0,test
4,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1894790256010808,0.2,1.0,0.5786898613753737,0.0006913203186264,3,S,missing,CA,Mrs,female,46.9,1.0,6.0,43.0,2144.0,train
3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0328760249643666,0.0,0.0,0.3979222295060997,0.1067080641999257,3,Q,missing,missing,Miss,female,8.1375,0.0,0.0,29.69911764705882,330935.0,train
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3099909179349776,0.0,0.0,0.3612394672465344,0.0056659891039663,1,C,D,PC,Mr,male,76.7292,0.0,0.0,27.0,17572.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0372695951208948,0.0,0.0,0.2661049198151671,0.002116201143258,3,S,missing,missing,Mr,male,9.225,0.0,0.0,20.0,6563.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1894790256010808,1.0,0.3333333333333333,0.1845610220168524,0.0006913203186264,3,S,missing,CA,Mr,male,46.9,5.0,2.0,14.0,2144.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1575625159582548,0.2,0.1666666666666666,0.8097309051372655,0.0095927143092987,2,S,missing,missing,Mr,male,39.0,1.0,1.0,60.0,29750.0,train
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1679826503469607,0.2,0.3333333333333333,0.3340581679804295,0.0006845489908786,2,C,missing,SCParis,Mr,male,41.5792,1.0,2.0,25.0,2123.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.160340060310083,0.8,0.1666666666666666,0.1845610220168524,0.999994518448966,3,S,missing,missing,Mr,male,39.6875,4.0,1.0,14.0,3101295.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0410906881361081,0.0,0.0,0.2525142701821147,0.1126065355565644,3,S,missing,missing,Mr,male,10.1708,0.0,0.0,19.0,349228.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0314955349207016,0.0,0.0,0.2389236205490622,0.1128670704527632,3,S,missing,missing,Mr,male,7.7958,0.0,0.0,18.0,350036.0,train
3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8538171337519918,0.0,0.1666666666666666,0.1981516716499048,0.0077902513516859,1,S,B,missing,Miss,female,211.3375,0.0,1.0,15.0,24160.0,test
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.230283677169757,0.2,0.0,0.4156020657787442,0.0056343895744768,1,S,B,missing,Mr,male,57.0,1.0,0.0,31.0,17474.0,train
3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0542043335347978,0.0,0.1666666666666666,0.0486545256863278,0.1126155639935614,3,C,missing,missing,Miss,female,13.4167,0.0,1.0,4.0,349256.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2282466766429326,0.0,0.0,0.3979222295060997,0.0005162331297205,3,S,missing,missing,Mr,male,56.4958,0.0,0.0,29.69911764705882,1601.0,train
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0291894660973946,0.0,0.0,0.3340581679804295,0.0008615708448553,3,C,missing,missing,Mr,male,7.225,0.0,0.0,25.0,2672.0,train
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1072637127869657,0.0,0.0,0.8097309051372655,0.0366941475091832,1,S,missing,missing,Col,male,26.55,0.0,0.0,60.0,113800.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0545408709086266,0.0,0.0,0.7010057080728459,0.0802018629534855,2,S,missing,missing,Mr,male,13.5,0.0,0.0,52.0,248731.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0325225193195884,0.0,0.0,0.5922805110084262,0.1172381237360188,3,S,missing,missing,Mr,male,8.05,0.0,0.0,44.0,363592.0,train
3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0312430308887172,0.0,0.0,0.3979222295060997,0.011560268686285,3,Q,missing,missing,Miss,female,7.7333,0.0,0.0,29.69911764705882,35852.0,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4479756852757425,0.2,0.1666666666666666,0.6602337591736885,0.0056173000330182,1,C,C,missing,Mr,male,110.8833,1.0,1.0,49.0,17421.0,train
2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0309064935148884,0.0,0.0,0.5650992117423213,0.112249589851005,3,S,F,missing,Mr,male,7.65,0.0,0.0,42.0,348121.0,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9192156780359468,0.2,0.0,0.2389236205490622,0.0057256412769821,1,C,C,PC,Mrs,female,227.525,1.0,0.0,18.0,17757.0,train
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1062031958526313,0.0,0.0,0.469964664310954,0.0056347120186553,1,S,E,PC,Mr,male,26.2875,0.0,0.0,35.0,17475.0,test
3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0583959004657386,0.0,0.1666666666666666,0.2389236205490622,0.0008676972842461,3,C,missing,missing,Miss,female,14.4542,0.0,1.0,18.0,2691.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0312769674306159,0.0,0.0,0.3340581679804295,0.0118865821948904,3,Q,missing,missing,Mr,male,7.7417,0.0,0.0,25.0,36864.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0317314746881878,0.2,0.0,0.3476488176134819,0.1128635235668001,3,S,missing,missing,Mr,male,7.8542,1.0,0.0,26.0,350025.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.0,0.0,0.5243272628431639,0.0808222455528498,2,S,missing,missing,Mr,male,26.0,0.0,0.0,39.0,250655.0,test
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0545408709086266,0.0,0.0,0.6058711606414786,0.0720972285277972,2,S,missing,missing,Mrs,female,13.5,0.0,0.0,45.0,223596.0,train
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1062031958526313,0.0,0.0,0.5650992117423213,0.0056350344628337,1,S,E,PC,Mr,male,26.2875,0.0,0.0,42.0,17476.0,train
3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6122717767557313,0.0,0.0,0.293286219081272,0.0366880210697923,1,S,missing,missing,Miss,female,151.55,0.0,0.0,22.0,113781.0,train
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.06159401553324,0.2,0.1666666666666666,0.3979222295060997,0.0008580239588922,3,C,missing,missing,Master,male,15.2458,1.0,1.0,29.69911764705882,2661.0,train
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2000001616025804,0.0,0.0,0.3204675183473769,0.0056369691279045,1,C,C,PC,Mlle,female,49.5042,0.0,0.0,24.0,17482.0,train
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1072637127869657,0.0,0.0,0.3979222295060997,0.0364452206034091,1,S,C,missing,Mr,male,26.55,0.0,0.0,29.69911764705882,113028.0,train
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2100833546110064,0.2,0.0,0.6466431095406361,0.0064475937925626,1,S,C,missing,Mr,male,52.0,1.0,0.0,48.0,19996.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0383131437842799,0.0,0.0,0.3884207665126393,0.0024328413265095,3,S,missing,missing,Mr,male,9.4833,0.0,0.0,29.0,7545.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.7010057080728459,0.0808196659994221,2,S,missing,missing,Mr,male,13.0,0.0,0.0,52.0,250647.0,test
2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0309064935148884,0.0,0.0,0.2525142701821147,0.1122505571835403,3,S,F,missing,Mr,male,7.65,0.0,0.0,19.0,348124.0,test
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9192156780359468,0.0,0.0,0.5107366132101114,0.0057256412769821,1,C,C,PC,Miss,female,227.525,0.0,0.0,38.0,17757.0,train
3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.3612394672465344,0.0110333948986751,2,S,E,missing,Miss,female,10.5,0.0,0.0,27.0,34218.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0626209999321269,0.0,0.0,0.3979222295060997,0.0117911387180651,3,Q,missing,missing,Mr,male,15.5,0.0,0.0,29.69911764705882,36568.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0314115015788572,0.0,0.0,0.4427833650448491,0.1119081214660118,3,S,missing,missing,Mr,male,7.775,0.0,0.0,33.0,347062.0,train
3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.133322128887754,0.0,0.1666666666666666,0.0758358249524327,0.0802005731767716,2,S,missing,missing,Miss,female,33.0,0.0,1.0,6.0,248727.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0284994230787877,0.2,0.0,0.2253329709160097,0.1128709397829047,3,S,missing,missing,Mr,male,7.0542,1.0,0.0,17.0,350048.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.4563740146779016,0.0039444596351479,2,S,missing,missing,Mr,male,13.0,0.0,0.0,34.0,12233.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.673824408806741,0.0808183762227083,2,S,missing,missing,Mr,male,13.0,0.0,0.0,50.0,250643.0,train
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2145274255739315,0.2,0.0,0.3612394672465344,0.0366960821742539,1,S,E,missing,Mr,male,53.1,1.0,0.0,27.0,113806.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0349970588330354,0.0,0.0,0.2661049198151671,0.1016002259688802,3,S,missing,missing,Mr,male,8.6625,0.0,0.0,20.0,315094.0,train
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0848413547467526,0.6,0.0,0.4020114161456917,0.010004475525197,2,S,missing,missing,Mrs,female,21.0,3.0,0.0,30.0,31027.0,train
3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0312599991596665,0.0,0.0,0.3979222295060997,0.0118872270832473,3,Q,missing,missing,Miss,female,7.7375,0.0,0.0,29.69911764705882,36866.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.2,0.0,0.3340581679804295,0.0763718710016921,2,S,missing,missing,Mr,male,26.0,1.0,0.0,25.0,236853.0,train
3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8538171337519918,0.0,0.0,0.3884207665126393,0.0077902513516859,1,S,B,missing,Miss,female,211.3375,0.0,0.0,29.0,24160.0,test
2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0759027120145054,0.0,0.0,0.143789073117695,0.0008702768376738,3,C,missing,missing,Mr,male,18.7875,0.0,0.0,11.0,2699.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.3979222295060997,0.0773398484254405,2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239855.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3068768687143245,0.0091654757728342,2,S,missing,missing,Mr,male,13.0,0.0,0.0,23.0,28425.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3068768687143245,0.0753355354121094,2,S,missing,missing,Mr,male,13.0,0.0,0.0,23.0,233639.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0650450386391769,0.0,0.0,0.381625441696113,0.0176170601345495,3,S,missing,missing,Mr,male,16.1,0.0,0.0,28.5,54636.0,train
4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1388772175914105,0.2,0.5,0.6466431095406361,0.0021307111312889,3,S,missing,WC,Mrs,female,34.375,1.0,3.0,48.0,6608.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0318995413718766,0.0,0.0,0.3979222295060997,0.1125978295637459,3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,349201.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0318995413718766,0.0,0.0,0.3979222295060997,0.1126033111147798,3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,349218.0,test
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1212019353525037,0.0,0.0,0.3979222295060997,0.0054776817037434,1,S,D,missing,Mr,male,30.0,0.0,0.0,29.69911764705882,16988.0,test
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3185590867514972,0.2,0.0,0.4835553139440065,0.0064092229353254,1,S,C,missing,Mr,male,78.85,1.0,0.0,36.0,19877.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0650450386391769,0.2,0.0,0.3204675183473769,0.1214215145074084,3,S,missing,missing,Mr,male,16.1,1.0,0.0,24.0,376566.0,test
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2868445803342587,0.2,0.1666666666666666,0.9456374014677902,0.00184921736349,1,S,B,WEP,LOW,male,71.0,1.0,1.0,70.0,5735.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08181130636294,0.2,0.1666666666666666,0.2117423212829573,0.0008618932890338,3,S,missing,CA,Mr,male,20.25,1.0,1.0,16.0,2673.0,train
3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.4020114161456917,0.0808199884436006,2,S,missing,missing,Miss,female,13.0,0.0,0.0,30.0,250648.0,train
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2145274255739315,0.2,0.0,0.2525142701821147,0.0366854415163646,1,S,D,missing,Mr,male,53.1,1.0,0.0,19.0,113773.0,train
2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0313104999660634,0.0,0.0,0.4156020657787442,0.1080500768706921,3,Q,missing,missing,Mr,male,7.75,0.0,0.0,31.0,335097.0,test
3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0929214837702528,0.2,0.1666666666666666,0.0486545256863278,0.0093840929258326,2,S,missing,missing,Miss,female,23.0,1.0,1.0,4.0,29103.0,train
2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0503998047840827,0.0,0.1666666666666666,0.0758358249524327,0.1264290725989516,3,S,E,missing,Master,male,12.475,0.0,1.0,6.0,392096.0,train
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0383806128616261,0.0,0.0,0.4427833650448491,0.1114947480292211,3,S,missing,missing,Mr,male,9.5,0.0,0.0,33.0,345780.0,test
2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0318995413718766,0.0,0.0,0.3068768687143245,0.1125987968962813,3,S,missing,missing,Mr,male,7.8958,0.0,0.0,23.0,349204.0,train
4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.262604193263758,0.2,0.3333333333333333,0.6466431095406361,0.0712101845928432,2,S,missing,missing,Mrs,female,65.0,1.0,2.0,48.0,220845.0,train
1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0585809354203767,0.2,0.1666666666666666,0.0033976624082631,0.0808203108877791,2,S,missing,missing,Master,male,14.5,1.0,1.0,0.67,250649.0,train
