Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,Ticket_int,PassengerId,ReferenceDate,dataset,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int
2,S,missing,missing,Mr,male,13.0,0.0,0.0,31.0,244270.0,674,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.4156020657787442,0.07876343947335837
2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239856.0,675,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.39792222950609973,0.07734017086961906
3,S,missing,missing,Mr,male,7.775,0.0,0.0,18.0,349912.0,676,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.0,0.0,0.23892362054906222,0.1128270873746337
3,S,missing,missing,Mr,male,8.05,0.0,0.0,24.5,342826.0,677,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.3272628431639032,0.11054224792603905
3,S,missing,missing,Miss,female,9.8417,0.0,0.0,18.0,4138.0,678,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03976110290529119,0.0,0.0,0.23892362054906222,0.001334274010483305
3,S,missing,CA,Mrs,female,46.9,1.0,6.0,43.0,2144.0,679,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1894790256010808,0.2,1.0,0.5786898613753737,0.0006913203186264394
3,Q,missing,missing,Miss,female,8.1375,0.0,0.0,29.69911764705882,330935.0,681,1912-06,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.032876024964366625,0.0,0.0,0.39792222950609973,0.1067080641999257
1,C,D,PC,Mr,male,76.7292,0.0,0.0,27.0,17572.0,682,1912-05,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.3099909179349776,0.0,0.0,0.3612394672465344,0.005665989103966321
3,S,missing,missing,Mr,male,9.225,0.0,0.0,20.0,6563.0,683,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03726959512089489,0.0,0.0,0.26610491981516715,0.0021162011432580793
3,S,missing,CA,Mr,male,46.9,5.0,2.0,14.0,2144.0,684,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1894790256010808,1.0,0.3333333333333333,0.1845610220168524,0.0006913203186264394
2,S,missing,missing,Mr,male,39.0,1.0,1.0,60.0,29750.0,685,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.15756251595825482,0.2,0.16666666666666666,0.8097309051372655,0.009592714309298775
2,C,missing,SCParis,Mr,male,41.5792,1.0,2.0,25.0,2123.0,686,1912-06,train,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16798265034696075,0.2,0.3333333333333333,0.3340581679804295,0.0006845489908786991
3,S,missing,missing,Mr,male,39.6875,4.0,1.0,14.0,3101295.0,687,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.16034006031008302,0.8,0.16666666666666666,0.1845610220168524,0.9999945184489661
3,S,missing,missing,Mr,male,10.1708,0.0,0.0,19.0,349228.0,688,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.04109068813610815,0.0,0.0,0.2525142701821147,0.11260653555656444
3,S,missing,missing,Mr,male,7.7958,0.0,0.0,18.0,350036.0,689,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03149553492070161,0.0,0.0,0.23892362054906222,0.11286707045276322
1,S,B,missing,Miss,female,211.3375,0.0,1.0,15.0,24160.0,690,1912-07,test,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8538171337519918,0.0,0.16666666666666666,0.19815167164990488,0.007790251351685996
1,S,B,missing,Mr,male,57.0,1.0,0.0,31.0,17474.0,691,1912-05,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.23028367716975703,0.2,0.0,0.4156020657787442,0.005634389574476866
3,C,missing,missing,Miss,female,13.4167,0.0,1.0,4.0,349256.0,692,1912-07,test,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.05420433353479789,0.0,0.16666666666666666,0.04865452568632781,0.11261556399356143
3,S,missing,missing,Mr,male,56.4958,0.0,0.0,29.69911764705882,1601.0,693,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.22824667664293263,0.0,0.0,0.39792222950609973,0.0005162331297205827
3,C,missing,missing,Mr,male,7.225,0.0,0.0,25.0,2672.0,694,1912-06,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02918946609739464,0.0,0.0,0.3340581679804295,0.0008615708448553387
1,S,missing,missing,Col,male,26.55,0.0,0.0,60.0,113800.0,695,1912-04,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.10726371278696578,0.0,0.0,0.8097309051372655,0.03669414750918321
2,S,missing,missing,Mr,male,13.5,0.0,0.0,52.0,248731.0,696,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.054540870908626665,0.0,0.0,0.7010057080728459,0.0802018629534855
3,S,missing,missing,Mr,male,8.05,0.0,0.0,44.0,363592.0,697,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.5922805110084262,0.11723812373601881
3,Q,missing,missing,Miss,female,7.7333,0.0,0.0,29.69911764705882,35852.0,698,1912-04,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03124303088871723,0.0,0.0,0.39792222950609973,0.01156026868628503
1,C,C,missing,Mr,male,110.8833,1.0,1.0,49.0,17421.0,699,1912-05,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4479756852757425,0.2,0.16666666666666666,0.6602337591736885,0.005617300033018284
3,S,F,missing,Mr,male,7.65,0.0,0.0,42.0,348121.0,700,1912-04,train,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.030906493514888445,0.0,0.0,0.5650992117423213,0.112249589851005
1,C,C,PC,Mrs,female,227.525,1.0,0.0,18.0,17757.0,701,1912-05,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9192156780359468,0.2,0.0,0.23892362054906222,0.005725641276982129
1,S,E,PC,Mr,male,26.2875,0.0,0.0,35.0,17475.0,702,1912-07,test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.10620319585263138,0.0,0.0,0.46996466431095407,0.005634712018655331
3,C,missing,missing,Miss,female,14.4542,0.0,1.0,18.0,2691.0,703,1912-04,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.058395900465738636,0.0,0.16666666666666666,0.23892362054906222,0.0008676972842461513
3,Q,missing,missing,Mr,male,7.7417,0.0,0.0,25.0,36864.0,704,1912-04,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03127696743061593,0.0,0.0,0.3340581679804295,0.011886582194890421
3,S,missing,missing,Mr,male,7.8542,1.0,0.0,26.0,350025.0,705,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03173147468818782,0.2,0.0,0.34764881761348193,0.11286352356680011
2,S,missing,missing,Mr,male,26.0,0.0,0.0,39.0,250655.0,706,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.0,0.0,0.5243272628431639,0.08082224555284989
2,S,missing,missing,Mrs,female,13.5,0.0,0.0,45.0,223596.0,707,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.054540870908626665,0.0,0.0,0.6058711606414786,0.07209722852779726
1,S,E,PC,Mr,male,26.2875,0.0,0.0,42.0,17476.0,708,1912-04,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.10620319585263138,0.0,0.0,0.5650992117423213,0.005635034462833794
1,S,missing,missing,Miss,female,151.55,0.0,0.0,22.0,113781.0,709,1912-06,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6122717767557313,0.0,0.0,0.29328621908127206,0.036688021069792395
3,C,missing,missing,Master,male,15.2458,1.0,1.0,29.69911764705882,2661.0,710,1912-04,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.06159401553324003,0.2,0.16666666666666666,0.39792222950609973,0.0008580239588922365
1,C,C,PC,Mlle,female,49.5042,0.0,0.0,24.0,17482.0,711,1912-05,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20000016160258044,0.0,0.0,0.32046751834737697,0.005636969127904577
1,S,C,missing,Mr,male,26.55,0.0,0.0,29.69911764705882,113028.0,712,1912-04,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.10726371278696578,0.0,0.0,0.39792222950609973,0.036445220603409136
1,S,C,missing,Mr,male,52.0,1.0,0.0,48.0,19996.0,713,1912-07,test,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2100833546110064,0.2,0.0,0.6466431095406361,0.006447593792562632
3,S,missing,missing,Mr,male,9.4833,0.0,0.0,29.0,7545.0,714,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03831314378427995,0.0,0.0,0.3884207665126393,0.0024328413265095545
2,S,missing,missing,Mr,male,13.0,0.0,0.0,52.0,250647.0,715,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.7010057080728459,0.08081966599942218
3,S,F,missing,Mr,male,7.65,0.0,0.0,19.0,348124.0,716,1912-07,test,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.030906493514888445,0.0,0.0,0.2525142701821147,0.11225055718354039
1,C,C,PC,Miss,female,227.525,0.0,0.0,38.0,17757.0,717,1912-04,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9192156780359468,0.0,0.0,0.5107366132101114,0.005725641276982129
2,S,E,missing,Miss,female,10.5,0.0,0.0,27.0,34218.0,718,1912-06,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0424206773733763,0.0,0.0,0.3612394672465344,0.011033394898675141
3,Q,missing,missing,Mr,male,15.5,0.0,0.0,29.69911764705882,36568.0,719,1912-04,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06262099993212691,0.0,0.0,0.39792222950609973,0.011791138718065128
3,S,missing,missing,Mr,male,7.775,0.0,0.0,33.0,347062.0,720,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.031411501578857214,0.0,0.0,0.4427833650448491,0.1119081214660118
2,S,missing,missing,Miss,female,33.0,0.0,1.0,6.0,248727.0,721,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.13332212888775408,0.0,0.16666666666666666,0.07583582495243273,0.08020057317677164
3,S,missing,missing,Mr,male,7.0542,1.0,0.0,17.0,350048.0,722,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02849942307878772,0.2,0.0,0.22533297091600976,0.11287093978290479
2,S,missing,missing,Mr,male,13.0,0.0,0.0,34.0,12233.0,723,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.4563740146779016,0.003944459635147963
2,S,missing,missing,Mr,male,13.0,0.0,0.0,50.0,250643.0,724,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.673824408806741,0.08081837622270832
1,S,E,missing,Mr,male,53.1,1.0,0.0,27.0,113806.0,725,1912-07,test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.21452742557393156,0.2,0.0,0.3612394672465344,0.03669608217425399
3,S,missing,missing,Mr,male,8.6625,0.0,0.0,20.0,315094.0,726,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034997058833035444,0.0,0.0,0.26610491981516715,0.10160022596888027
2,S,missing,missing,Mrs,female,21.0,3.0,0.0,30.0,31027.0,727,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0848413547467526,0.6,0.0,0.40201141614569175,0.010004475525197077
3,Q,missing,missing,Miss,female,7.7375,0.0,0.0,29.69911764705882,36866.0,728,1912-06,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03125999915966658,0.0,0.0,0.39792222950609973,0.011887227083247348
2,S,missing,missing,Mr,male,26.0,1.0,0.0,25.0,236853.0,729,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.2,0.0,0.3340581679804295,0.07637187100169218
1,S,B,missing,Miss,female,211.3375,0.0,0.0,29.0,24160.0,731,1912-07,test,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8538171337519918,0.0,0.0,0.3884207665126393,0.007790251351685996
3,C,missing,missing,Mr,male,18.7875,0.0,0.0,11.0,2699.0,732,1912-04,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07590271201450545,0.0,0.0,0.14378907311769504,0.0008702768376738619
2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,239855.0,733,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.39792222950609973,0.07733984842544059
2,S,missing,missing,Mr,male,13.0,0.0,0.0,23.0,28425.0,734,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3068768687143245,0.009165475772834207
2,S,missing,missing,Mr,male,13.0,0.0,0.0,23.0,233639.0,735,1912-07,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3068768687143245,0.07533553541210945
3,S,missing,missing,Mr,male,16.1,0.0,0.0,28.5,54636.0,736,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06504503863917699,0.0,0.0,0.38162544169611307,0.017617060134549507
3,S,missing,WC,Mrs,female,34.375,1.0,3.0,48.0,6608.0,737,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1388772175914105,0.2,0.5,0.6466431095406361,0.002130711131288951
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,349201.0,739,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973,0.11259782956374592
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,349218.0,740,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973,0.11260331111477981
1,S,D,missing,Mr,male,30.0,0.0,0.0,29.69911764705882,16988.0,741,1912-07,test,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1212019353525037,0.0,0.0,0.39792222950609973,0.005477681703743448
1,S,C,missing,Mr,male,78.85,1.0,0.0,36.0,19877.0,742,1912-04,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.3185590867514972,0.2,0.0,0.4835553139440065,0.006409222935325436
3,S,missing,missing,Mr,male,16.1,1.0,0.0,24.0,376566.0,744,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06504503863917699,0.2,0.0,0.32046751834737697,0.12142151450740847
1,S,B,WEP,LOW,male,71.0,1.0,1.0,70.0,5735.0,746,1912-06,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.28684458033425875,0.2,0.16666666666666666,0.9456374014677902,0.0018492173634900326
3,S,missing,CA,Mr,male,20.25,1.0,1.0,16.0,2673.0,747,1912-05,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.08181130636294,0.2,0.16666666666666666,0.21174232128295734,0.0008618932890338025
2,S,missing,missing,Miss,female,13.0,0.0,0.0,30.0,250648.0,748,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.40201141614569175,0.08081998844360064
1,S,D,missing,Mr,male,53.1,1.0,0.0,19.0,113773.0,749,1912-06,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.21452742557393156,0.2,0.0,0.2525142701821147,0.036685441516364686
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,31.0,335097.0,750,1912-07,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.4156020657787442,0.10805007687069215
2,S,missing,missing,Miss,female,23.0,1.0,1.0,4.0,29103.0,751,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09292148377025285,0.2,0.16666666666666666,0.04865452568632781,0.00938409292583268
3,S,E,missing,Master,male,12.475,0.0,1.0,6.0,392096.0,752,1912-04,train,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.05039980478408279,0.0,0.16666666666666666,0.07583582495243273,0.12642907259895167
3,S,missing,missing,Mr,male,9.5,0.0,0.0,33.0,345780.0,753,1912-07,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.4427833650448491,0.11149474802922119
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,23.0,349204.0,754,1912-06,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.3068768687143245,0.11259879689628131
2,S,missing,missing,Mrs,female,65.0,1.0,2.0,48.0,220845.0,755,1912-05,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.262604193263758,0.2,0.3333333333333333,0.6466431095406361,0.07121018459284328
2,S,missing,missing,Master,male,14.5,1.0,1.0,0.67,250649.0,756,1912-04,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.05858093542037679,0.2,0.16666666666666666,0.0033976624082631157,0.0808203108877791
3,S,missing,missing,Mr,male,7.7958,0.0,0.0,28.0,350042.0,757,1912-04,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03149553492070161,0.0,0.0,0.37483011687958684,0.112869005117834
2,S,missing,missing,Mr,male,11.5,0.0,0.0,18.0,29108.0,758,1912-06,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.04646074188512642,0.0,0.0,0.23892362054906222,0.009385705146725
