Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Sex,Fare,SibSp,Parch,Age_Mean,PassengerId,ReferenceDate,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,dummy_Sex_male,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,29.69911764705882,275,1912-04,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.39792222950609973
1,S,D,missing,Miss,female,77.9583,1.0,0.0,63.0,276,1912-06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3149565612263696,0.2,0.0,0.8505028540364229
3,S,missing,missing,Miss,female,7.75,0.0,0.0,45.0,277,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.6058711606414786
2,S,missing,missing,Mr,male,0.0,0.0,0.0,29.69911764705882,278,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.39792222950609973
3,Q,missing,missing,Master,male,29.125,4.0,1.0,7.0,279,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.11766687890472234,0.8,0.16666666666666666,0.0894264745854852
3,S,missing,CA,Mrs,female,20.25,1.0,1.0,35.0,280,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08181130636294,0.2,0.16666666666666666,0.46996466431095407
3,Q,missing,missing,Mr,male,7.75,0.0,0.0,65.0,281,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03131049996606346,0.0,0.0,0.8776841533025278
3,S,missing,missing,Mr,male,7.8542,0.0,0.0,28.0,282,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03173147468818782,0.0,0.0,0.37483011687958684
3,S,missing,missing,Mr,male,9.5,0.0,0.0,16.0,283,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.21174232128295734
3,S,missing,A,Mr,male,8.05,0.0,0.0,19.0,284,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.2525142701821147
1,S,A,missing,Mr,male,26.0,0.0,0.0,29.69911764705882,285,1912-07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.1050416773055032,0.0,0.0,0.39792222950609973
3,C,missing,missing,Mr,male,8.6625,0.0,0.0,33.0,286,1912-04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034997058833035444,0.0,0.0,0.4427833650448491
3,S,missing,missing,Mr,male,9.5,0.0,0.0,30.0,287,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.40201141614569175
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,22.0,288,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.29328621908127206
2,S,missing,missing,Mr,male,13.0,0.0,0.0,42.0,289,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.5650992117423213
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,22.0,290,1912-06,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.29328621908127206
1,S,missing,missing,Miss,female,78.85,0.0,0.0,26.0,291,1912-06,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3185590867514972,0.0,0.0,0.34764881761348193
1,C,B,missing,Mrs,female,91.0792,1.0,0.0,19.0,292,1912-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.36796584367859186,0.2,0.0,0.2525142701821147
2,C,D,SCParis,Mr,male,12.875,0.0,0.0,36.0,293,1912-05,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.05201583058878284,0.0,0.0,0.4835553139440065
3,S,missing,missing,Miss,female,8.85,0.0,0.0,24.0,294,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.035754570928988594,0.0,0.0,0.32046751834737697
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,24.0,295,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.32046751834737697
1,C,missing,PC,Mr,male,27.7208,0.0,0.0,29.69911764705882,296,1912-05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11199382031732283,0.0,0.0,0.39792222950609973
3,C,missing,missing,Mr,male,7.2292,0.0,0.0,23.5,297,1912-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02920643436834399,0.0,0.0,0.31367219353085074
1,S,C,missing,Miss,female,151.55,1.0,2.0,2.0,298,1912-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6122717767557313,0.2,0.3333333333333333,0.02147322642022289
1,S,C,missing,Mr,male,30.5,0.0,0.0,29.69911764705882,299,1912-06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12322196760837877,0.0,0.0,0.39792222950609973
1,C,B,PC,Mrs,female,247.5208,0.0,1.0,50.0,300,1912-04,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.16666666666666666,0.673824408806741
3,Q,missing,missing,Miss,female,7.75,0.0,0.0,29.69911764705882,301,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03131049996606346,0.0,0.0,0.39792222950609973
3,Q,missing,missing,Mr,male,23.25,2.0,0.0,29.69911764705882,302,1912-04,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.09393149989819037,0.4,0.0,0.39792222950609973
3,S,missing,LINE,Mr,male,0.0,0.0,0.0,19.0,303,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.2525142701821147
2,Q,E,missing,Miss,female,12.35,0.0,0.0,29.69911764705882,304,1912-05,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.04989479672011402,0.0,0.0,0.39792222950609973
3,S,missing,A,Mr,male,8.05,0.0,0.0,29.69911764705882,305,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.39792222950609973
1,S,C,missing,Master,male,151.55,1.0,2.0,0.92,306,1912-06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.6122717767557313,0.2,0.3333333333333333,0.0067953248165262305
1,C,missing,missing,Miss,female,110.8833,0.0,0.0,29.69911764705882,307,1912-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4479756852757425,0.0,0.0,0.39792222950609973
1,C,C,PC,Mrs,female,108.9,1.0,0.0,17.0,308,1912-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4399630253295885,0.2,0.0,0.22533297091600976
2,C,missing,PPP,Mr,male,24.0,1.0,0.0,30.0,309,1912-05,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.09696154828200296,0.2,0.0,0.40201141614569175
1,C,E,PC,Miss,female,56.9292,0.0,0.0,30.0,310,1912-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22999764060232514,0.0,0.0,0.40201141614569175
1,C,C,missing,Miss,female,83.1583,0.0,0.0,24.0,311,1912-06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.33596489668747026,0.0,0.0,0.32046751834737697
2,S,missing,missing,Mrs,female,26.0,1.0,1.0,26.0,313,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.16666666666666666,0.34764881761348193
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,28.0,314,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.37483011687958684
2,S,missing,FCC,Mr,male,26.25,1.0,1.0,43.0,315,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.10605169343344074,0.2,0.16666666666666666,0.5786898613753737
3,S,missing,missing,Miss,female,7.8542,0.0,0.0,26.0,316,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03173147468818782,0.0,0.0,0.34764881761348193
2,S,missing,missing,Mrs,female,26.0,1.0,0.0,24.0,317,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1050416773055032,0.2,0.0,0.32046751834737697
2,S,missing,missing,Dr,male,14.0,0.0,0.0,54.0,318,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.05656090316450173,0.0,0.0,0.7281870073389508
1,S,C,missing,Miss,female,164.8667,0.0,2.0,31.0,319,1912-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6660721038393541,0.0,0.3333333333333333,0.4156020657787442
1,C,E,missing,Mrs,female,134.5,1.0,1.0,40.0,320,1912-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.5433886768303916,0.2,0.16666666666666666,0.5379179124762163
3,S,missing,A,Mr,male,7.25,0.0,0.0,22.0,321,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.29328621908127206
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,27.0,322,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.3612394672465344
2,Q,missing,missing,Miss,female,12.35,0.0,0.0,30.0,323,1912-04,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.04989479672011402,0.0,0.0,0.40201141614569175
2,S,missing,missing,Mrs,female,29.0,1.0,1.0,22.0,324,1912-04,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.11716187084075358,0.2,0.16666666666666666,0.29328621908127206
1,C,C,PC,Miss,female,135.6333,0.0,0.0,36.0,326,1912-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.547967281941558,0.0,0.0,0.4835553139440065
3,S,missing,missing,Mr,male,6.2375,0.0,0.0,61.0,327,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.025199902392041396,0.0,0.0,0.823321554770318
2,S,D,missing,Mrs,female,13.0,0.0,0.0,36.0,328,1912-06,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0525208386527516,0.0,0.0,0.4835553139440065
3,S,missing,missing,Mrs,female,20.525,1.0,1.0,31.0,329,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.08292232410367129,0.2,0.16666666666666666,0.4156020657787442
1,C,B,missing,Miss,female,57.9792,0.0,1.0,16.0,330,1912-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.23423970833966276,0.0,0.16666666666666666,0.21174232128295734
3,Q,missing,missing,Miss,female,23.25,2.0,0.0,29.69911764705882,331,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.09393149989819037,0.4,0.0,0.39792222950609973
1,S,C,missing,Mr,male,28.5,0.0,0.0,45.5,332,1912-04,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.11514183858487852,0.0,0.0,0.6126664854580048
1,S,C,PC,Mr,male,153.4625,0.0,1.0,38.0,333,1912-06,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6199984001344534,0.0,0.16666666666666666,0.5107366132101114
3,S,missing,missing,Mr,male,18.0,2.0,0.0,16.0,334,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.07272116121150222,0.4,0.0,0.21174232128295734
1,S,missing,PC,Mrs,female,133.65,1.0,0.0,29.69911764705882,335,1912-05,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.539954621995404,0.2,0.0,0.39792222950609973
3,S,missing,missing,Mr,male,7.8958,0.0,0.0,29.69911764705882,336,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03189954137187662,0.0,0.0,0.39792222950609973
1,S,C,missing,Mr,male,66.6,1.0,0.0,29.0,337,1912-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2690682964825582,0.2,0.0,0.3884207665126393
1,C,E,missing,Miss,female,134.5,0.0,0.0,41.0,338,1912-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5433886768303916,0.0,0.0,0.5515085621092688
3,S,missing,missing,Mr,male,8.05,0.0,0.0,45.0,339,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.032522519319588494,0.0,0.0,0.6058711606414786
1,S,T,missing,Mr,male,35.5,0.0,0.0,45.0,340,1912-06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.14342229016712937,0.0,0.0,0.6058711606414786
2,S,F,missing,Master,male,26.0,1.0,1.0,2.0,341,1912-04,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.1050416773055032,0.2,0.16666666666666666,0.02147322642022289
2,S,missing,missing,Mr,male,13.0,0.0,0.0,28.0,343,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.37483011687958684
2,S,missing,missing,Mr,male,13.0,0.0,0.0,25.0,344,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.3340581679804295
2,S,missing,missing,Mr,male,13.0,0.0,0.0,36.0,345,1912-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0525208386527516,0.0,0.0,0.4835553139440065
2,S,F,missing,Miss,female,13.0,0.0,0.0,24.0,346,1912-04,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.32046751834737697
2,S,missing,missing,Miss,female,13.0,0.0,0.0,40.0,347,1912-06,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.5379179124762163
3,S,missing,missing,Mrs,female,16.1,1.0,0.0,29.69911764705882,348,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.06504503863917699,0.2,0.0,0.39792222950609973
3,S,missing,CA,Master,male,15.9,1.0,1.0,3.0,349,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.06423702573682696,0.2,0.16666666666666666,0.03506387605327535
3,S,missing,missing,Mr,male,8.6625,0.0,0.0,42.0,350,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.034997058833035444,0.0,0.0,0.5650992117423213
3,S,missing,missing,Mr,male,9.225,0.0,0.0,23.0,351,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.03726959512089489,0.0,0.0,0.3068768687143245
1,S,C,missing,Mr,male,35.0,0.0,0.0,29.69911764705882,352,1912-05,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.14140225791125433,0.0,0.0,0.39792222950609973
3,C,missing,missing,Mr,male,7.2292,1.0,1.0,15.0,353,1912-04,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02920643436834399,0.2,0.16666666666666666,0.19815167164990488
3,S,missing,missing,Mr,male,17.8,1.0,0.0,25.0,354,1912-05,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0719131483091522,0.2,0.0,0.3340581679804295
3,C,missing,missing,Mr,male,7.225,0.0,0.0,29.69911764705882,355,1912-06,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.02918946609739464,0.0,0.0,0.39792222950609973
3,S,missing,missing,Mr,male,9.5,0.0,0.0,28.0,356,1912-04,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.038380612861626175,0.0,0.0,0.37483011687958684
1,S,E,missing,Miss,female,55.0,0.0,1.0,22.0,357,1912-07,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.22220354814625679,0.0,0.16666666666666666,0.29328621908127206
2,S,missing,missing,Miss,female,13.0,0.0,0.0,38.0,358,1912-07,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0525208386527516,0.0,0.0,0.5107366132101114
3,Q,missing,missing,Miss,female,7.8792,0.0,0.0,29.69911764705882,359,1912-06,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03183247630098157,0.0,0.0,0.39792222950609973
3,Q,missing,missing,Miss,female,7.8792,0.0,0.0,29.69911764705882,360,1912-07,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.03183247630098157,0.0,0.0,0.39792222950609973
3,S,missing,missing,Mr,male,27.9,1.0,4.0,40.0,361,1912-07,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.11271779987782844,0.2,0.6666666666666666,0.5379179124762163
2,C,missing,SCPARIS,Mr,male,27.7208,1.0,0.0,29.0,362,1912-04,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.11199382031732283,0.2,0.0,0.3884207665126393
3,C,missing,missing,Mrs,female,14.4542,0.0,1.0,45.0,363,1912-07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.058395900465738636,0.0,0.16666666666666666,0.6058711606414786
3,S,missing,SOTONOQ,Mr,male,7.05,0.0,0.0,35.0,364,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.02848245480783837,0.0,0.0,0.46996466431095407
3,Q,missing,missing,Mr,male,15.5,1.0,0.0,29.69911764705882,365,1912-05,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.06262099993212691,0.2,0.0,0.39792222950609973
3,S,missing,CA,Mr,male,7.25,0.0,0.0,30.0,366,1912-06,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.029290467710188395,0.0,0.0,0.40201141614569175
