Pclass,Embarked,cabine_prefix,Ticket_str,NameTitle,Fare,SibSp,Parch,Age_Mean,Ticket_int,PassengerId,ReferenceDate,Survived,dataset,dummy_Pclass_2,dummy_Pclass_3,dummy_Embarked_Missing,dummy_Embarked_Q,dummy_Embarked_S,dummy_cabine_prefix_B,dummy_cabine_prefix_C,dummy_cabine_prefix_D,dummy_cabine_prefix_E,dummy_cabine_prefix_F,dummy_cabine_prefix_G,dummy_cabine_prefix_T,dummy_cabine_prefix_missing,dummy_Ticket_str_CA,dummy_Ticket_str_FCC,dummy_Ticket_str_LINE,dummy_Ticket_str_LOW,dummy_Ticket_str_PC,dummy_Ticket_str_PPP,dummy_Ticket_str_SCAH,dummy_Ticket_str_SCAHBasle,dummy_Ticket_str_SCPARIS,dummy_Ticket_str_SCParis,dummy_Ticket_str_SOC,dummy_Ticket_str_SOTONOQ,dummy_Ticket_str_STONO,dummy_Ticket_str_SWPP,dummy_Ticket_str_WC,dummy_Ticket_str_WEP,dummy_Ticket_str_missing,dummy_NameTitle_Countess,dummy_NameTitle_Dr,dummy_NameTitle_LOW,dummy_NameTitle_Major,dummy_NameTitle_Master,dummy_NameTitle_Miss,dummy_NameTitle_Mlle,dummy_NameTitle_Mr,dummy_NameTitle_Mrs,dummy_NameTitle_Ms,dummy_NameTitle_Sir,normalized_Fare,normalized_SibSp,normalized_Parch,normalized_Age_Mean,normalized_Ticket_int
3,S,missing,missing,Mr,7.775,0.0,0.0,18.0,349912.0,676,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015175789316712771,0.0,0.0,0.22090977632570996,0.015146857141422467
3,S,missing,missing,Mr,8.05,0.0,0.0,24.5,342826.0,677,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.3025885900980146,0.014840121077200265
3,S,missing,missing,Miss,9.8417,0.0,0.0,18.0,4138.0,678,1912-07,1,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.019209719063445922,0.0,0.0,0.22090977632570996,0.00017912416507923754
3,S,missing,CA,Mrs,46.9,1.0,6.0,43.0,2144.0,679,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09154270340242172,0.125,1.0,0.5350590600653431,9.280865392215691e-05
1,C,B,PC,Mr,512.3292,0.0,1.0,36.0,17755.0,680,1912-06,1,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.16666666666666666,0.4470972606182458,0.0007685716652928619
3,Q,missing,missing,Miss,8.1375,0.0,0.0,29.69911764705882,330935.0,681,1912-06,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.01588334219482317,0.0,0.0,0.36792055349407915,0.01432538800640345
1,C,D,PC,Mr,76.7292,0.0,0.0,27.0,17572.0,682,1912-05,1,train,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1497654242623688,0.0,0.0,0.33400351847197784,0.0007606500311194688
3,S,missing,missing,Mr,9.225,0.0,0.0,20.0,6563.0,683,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.01800600082915438,0.0,0.0,0.24604171902488062,0.000284096639781304
3,S,missing,CA,Mr,46.9,5.0,2.0,14.0,2144.0,684,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.09154270340242172,0.625,0.3333333333333333,0.17064589092736868,9.280865392215691e-05
2,S,missing,missing,Mr,39.0,1.0,1.0,60.0,29750.0,685,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0761229303346364,0.125,0.16666666666666666,0.7486805730082935,0.001287806648406795
2,C,missing,SCParis,Mr,41.5792,1.0,2.0,25.0,2123.0,686,1912-06,0,train,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08115719346076702,0.125,0.3333333333333333,0.3088715757728072,9.189961393504624e-05
3,S,missing,missing,Mr,39.6875,4.0,1.0,14.0,3101295.0,687,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.07746484096553544,0.5,0.16666666666666666,0.17064589092736868,0.13424767461078155
3,S,missing,missing,Mr,10.1708,0.0,0.0,19.0,349228.0,688,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.019852079483269742,0.0,0.0,0.23347574767529528,0.01511724841041372
3,S,missing,missing,Mr,7.7958,0.0,0.0,18.0,350036.0,689,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015216388212891242,0.0,0.0,0.22090977632570996,0.015152224806108264
1,S,B,missing,Miss,211.3375,0.0,1.0,15.0,24160.0,690,1912-07,1,test,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.41250332793836464,0.0,0.16666666666666666,0.18321186227695402,0.001045828861361619
1,S,B,missing,Mr,57.0,1.0,0.0,31.0,17474.0,691,1912-05,1,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.11125659048908397,0.125,0.0,0.38426740387031916,0.0007564078445129524
3,C,missing,missing,Miss,13.4167,0.0,1.0,4.0,349256.0,692,1912-07,1,test,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.026187654344120927,0.0,0.16666666666666666,0.04498617743151546,0.015118460463729867
3,S,missing,missing,Mr,56.4958,0.0,0.0,29.69911764705882,1601.0,693,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.11027245763075773,0.0,0.0,0.36792055349407915,6.930347711258079e-05
3,C,missing,missing,Mr,7.225,0.0,0.0,25.0,2672.0,694,1912-06,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014102260811993537,0.0,0.0,0.3088715757728072,0.00011566451645522541
1,S,missing,missing,Col,26.55,0.0,0.0,60.0,113800.0,695,1912-04,0,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.051822148727810165,0.0,0.0,0.7486805730082935,0.004926130977771202
2,S,missing,missing,Mr,13.5,0.0,0.0,52.0,248731.0,696,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.026350245115835676,0.0,0.0,0.648152802211611,0.010766972620667916
3,S,missing,missing,Mr,8.05,0.0,0.0,44.0,363592.0,697,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015712553569072387,0.0,0.0,0.5476250314149284,0.015739031761597425
3,Q,missing,missing,Miss,7.7333,0.0,0.0,29.69911764705882,35852.0,698,1912-04,1,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.015094396337354966,0.0,0.0,0.36792055349407915,0.0015519476960900978
1,C,C,missing,Mr,110.8833,1.0,1.0,49.0,17421.0,699,1912-05,0,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.21642978772242535,0.125,0.16666666666666666,0.610454888162855,0.0007541136007359587
3,S,F,missing,Mr,7.65,0.0,0.0,42.0,348121.0,700,1912-04,0,train,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014931805565640218,0.0,0.0,0.5224930887157577,0.015069329016807458
1,C,C,PC,Mrs,227.525,1.0,0.0,18.0,17757.0,701,1912-05,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4440992237022602,0.125,0.0,0.22090977632570996,0.0007686582405297297
1,S,E,PC,Mr,26.2875,0.0,0.0,35.0,17475.0,702,1912-07,1,test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05130978285055781,0.0,0.0,0.43453128926866047,0.0007564511321313862
3,C,missing,missing,Miss,14.4542,0.0,1.0,18.0,2691.0,703,1912-04,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.028212719478023115,0.0,0.16666666666666666,0.22090977632570996,0.0001164869812054684
3,Q,missing,missing,Mr,7.7417,0.0,0.0,25.0,36864.0,704,1912-04,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.01511079204542704,0.0,0.0,0.3088715757728072,0.0015957547659451459
3,S,missing,missing,Mr,7.8542,1.0,0.0,26.0,350025.0,705,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015330377421392339,0.125,0.0,0.32143754712239253,0.015151748642305491
2,S,missing,missing,Mr,26.0,0.0,0.0,39.0,250655.0,706,1912-07,0,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.050748620223090936,0.0,0.0,0.4847951746670017,0.010850257998534627
2,S,missing,missing,Mrs,13.5,0.0,0.0,45.0,223596.0,707,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.026350245115835676,0.0,0.0,0.5601910027645137,0.0096789383313333
1,S,E,PC,Mr,26.2875,0.0,0.0,42.0,17476.0,708,1912-04,1,train,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05130978285055781,0.0,0.0,0.5224930887157577,0.0007564944197498201
1,S,missing,missing,Miss,151.55,0.0,0.0,22.0,113781.0,709,1912-06,1,train,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.29580589980036276,0.0,0.0,0.2711736617240513,0.004925308513020959
3,C,missing,missing,Master,15.2458,1.0,1.0,29.69911764705882,2661.0,710,1912-04,1,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.029757819776815374,0.125,0.16666666666666666,0.36792055349407915,0.00011518835265245315
1,C,C,PC,Mlle,49.5042,0.0,0.0,24.0,17482.0,711,1912-05,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09662576327876685,0.0,0.0,0.2963056044232219,0.0007567541454604231
1,S,C,missing,Mr,26.55,0.0,0.0,29.69911764705882,113028.0,712,1912-04,0,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.051822148727810165,0.0,0.0,0.36792055349407915,0.004892712936340276
1,S,C,missing,Mr,52.0,1.0,0.0,48.0,19996.0,713,1912-07,1,test,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10149724044618187,0.125,0.0,0.5978889168132696,0.0008655792182031015
3,S,missing,missing,Mr,9.4833,0.0,0.0,29.0,7545.0,714,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.018510168852370702,0.0,0.0,0.35913546117114853,0.0003266050810833367
2,S,missing,missing,Mr,13.0,0.0,0.0,52.0,250647.0,715,1912-07,0,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.648152802211611,0.010849911697587157
3,S,F,missing,Mr,7.65,0.0,0.0,19.0,348124.0,716,1912-07,0,test,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.014931805565640218,0.0,0.0,0.23347574767529528,0.015069458879662758
1,C,C,PC,Miss,227.525,0.0,0.0,38.0,17757.0,717,1912-04,1,train,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4440992237022602,0.0,0.0,0.4722292033174164,0.0007686582405297297
2,S,E,missing,Miss,10.5,0.0,0.0,27.0,34218.0,718,1912-06,1,train,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.020494635090094415,0.0,0.0,0.33400351847197784,0.0014812157275692003
3,Q,missing,missing,Mr,15.5,0.0,0.0,29.69911764705882,36568.0,719,1912-04,0,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.030253985132996517,0.0,0.0,0.36792055349407915,0.0015829416308887287
3,S,missing,missing,Mr,7.775,0.0,0.0,33.0,347062.0,720,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015175789316712771,0.0,0.0,0.4093993465694898,0.015023487428886019
2,S,missing,missing,Miss,33.0,0.0,1.0,6.0,248727.0,721,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.06441171028315387,0.0,0.16666666666666666,0.0701181201306861,0.010766799470194181
3,S,missing,missing,Mr,7.0542,1.0,0.0,17.0,350048.0,722,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.013768881414528002,0.125,0.0,0.20834380497612465,0.01515274425752947
2,S,missing,missing,Mr,13.0,0.0,0.0,34.0,12233.0,723,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.42196531791907516,0.0005295374363011873
2,S,missing,missing,Mr,13.0,0.0,0.0,50.0,250643.0,724,1912-04,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.6230208595124404,0.010849738547113422
1,S,E,missing,Mr,53.1,1.0,0.0,27.0,113806.0,725,1912-07,1,test,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10364429745562033,0.125,0.0,0.33400351847197784,0.004926390703481805
3,S,missing,missing,Mr,8.6625,0.0,0.0,20.0,315094.0,726,1912-04,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.016908073949327893,0.0,0.0,0.24604171902488062,0.013639668842792963
2,S,missing,missing,Mrs,21.0,3.0,0.0,30.0,31027.0,727,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.04098927018018883,0.375,0.0,0.37170143252073384,0.001343084937146811
3,Q,missing,missing,Miss,7.7375,0.0,0.0,29.69911764705882,36866.0,728,1912-06,1,train,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.015102594191391002,0.0,0.0,0.36792055349407915,0.0015958413411820134
2,S,missing,missing,Mr,26.0,1.0,0.0,25.0,236853.0,729,1912-05,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.050748620223090936,0.125,0.0,0.3088715757728072,0.010252802288910743
3,S,missing,STONO,Miss,7.925,1.0,0.0,25.0,23101271.0,730,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.015468569817999833,0.125,0.0,0.3088715757728072,0.9999990043847761
1,S,B,missing,Miss,211.3375,0.0,0.0,29.0,24160.0,731,1912-07,1,test,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.41250332793836464,0.0,0.0,0.35913546117114853,0.001045828861361619
3,C,missing,missing,Mr,18.7875,0.0,0.0,11.0,2699.0,732,1912-04,0,train,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.036670757786204655,0.0,0.0,0.13294797687861273,0.00011683328215293914
2,S,missing,missing,Mr,0.0,0.0,0.0,29.69911764705882,239855.0,733,1912-06,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.36792055349407915,0.010382751719449135
2,S,missing,missing,Mr,13.0,0.0,0.0,23.0,28425.0,734,1912-04,0,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.2837396330736366,0.0012304505539819544
2,S,missing,missing,Mr,13.0,0.0,0.0,23.0,233639.0,735,1912-07,0,test,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.025374310111545468,0.0,0.0,0.2837396330736366,0.010113675883264374
3,S,missing,missing,Mr,16.1,0.0,0.0,28.5,54636.0,736,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.031425107138144774,0.0,0.0,0.35285247549635584,0.002365062320751383
3,S,missing,WC,Mrs,34.375,1.0,3.0,48.0,6608.0,737,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06709553154495196,0.125,0.5,0.5978889168132696,0.00028604458261082693
1,C,B,PC,Mr,512.3292,0.0,0.0,35.0,17755.0,738,1912-06,1,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.43453128926866047,0.0007685716652928619
3,S,missing,missing,Mr,7.8958,0.0,0.0,29.69911764705882,349201.0,739,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.36792055349407915,0.015116079644716006
3,S,missing,missing,Mr,7.8958,0.0,0.0,29.69911764705882,349218.0,740,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.36792055349407915,0.015116815534229382
1,S,D,missing,Mr,30.0,0.0,0.0,29.69911764705882,16988.0,741,1912-07,1,test,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.05855610025741261,0.0,0.0,0.36792055349407915,0.0007353700619541052
1,S,C,missing,Mr,78.85,1.0,0.0,36.0,19877.0,742,1912-04,0,train,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.15390495017656614,0.125,0.0,0.4470972606182458,0.0008604279916094743
1,C,B,PC,Miss,262.375,2.0,2.0,21.0,17608.0,743,1912-05,1,train,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5121218935012878,0.25,0.3333333333333333,0.2586076903744659,0.0007622083853830872
3,S,missing,missing,Mr,16.1,1.0,0.0,24.0,376566.0,744,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.031425107138144774,0.125,0.0,0.2963056044232219,0.01630064532315809
3,S,missing,STONO,Mr,7.925,0.0,0.0,31.0,23101288.0,745,1912-04,1,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.015468569817999833,0.0,0.0,0.38426740387031916,0.9999997402742894
1,S,B,WEP,LOW,71.0,1.0,1.0,70.0,5735.0,746,1912-06,0,train,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.13858277060920984,0.125,0.16666666666666666,0.8743402865041467,0.00024825449171808297
3,S,missing,CA,Mr,20.25,1.0,1.0,16.0,2673.0,747,1912-05,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03952536767375352,0.125,0.16666666666666666,0.19577783362653933,0.00011570780407365925
2,S,missing,missing,Miss,13.0,0.0,0.0,30.0,250648.0,748,1912-05,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.025374310111545468,0.0,0.0,0.37170143252073384,0.010849954985205591
1,S,D,missing,Mr,53.1,1.0,0.0,19.0,113773.0,749,1912-06,0,train,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.10364429745562033,0.125,0.0,0.23347574767529528,0.004924962212073488
3,Q,missing,missing,Mr,7.75,0.0,0.0,31.0,335097.0,750,1912-07,0,test,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015126992566498259,0.0,0.0,0.38426740387031916,0.0145055510743251
2,S,missing,missing,Miss,23.0,1.0,1.0,4.0,29103.0,751,1912-06,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.04489301019734967,0.125,0.16666666666666666,0.04498617743151546,0.0012597995592800993
3,S,E,missing,Master,12.475,0.0,1.0,6.0,392096.0,752,1912-04,1,train,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.024349578357040744,0.0,0.16666666666666666,0.0701181201306861,0.016972902037435653
3,S,missing,missing,Mr,9.5,0.0,0.0,33.0,345780.0,753,1912-07,0,test,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.018542765081513996,0.0,0.0,0.4093993465694898,0.014967992702053833
3,S,missing,missing,Mr,7.8958,0.0,0.0,23.0,349204.0,754,1912-06,0,train,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.015411575213749284,0.0,0.0,0.2837396330736366,0.015116209507571308
2,S,missing,missing,Mrs,65.0,1.0,2.0,48.0,220845.0,755,1912-05,1,train,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.12687155055772734,0.125,0.3333333333333333,0.5978889168132696,0.009559854093021802
